140	1	1	7902224	CL
140	1	7903070	8567744	LL
140	1	8570309	10599584	CL
140	1	10599896	18541097	CC
140	1	18541526	19043119	CL
140	1	19043546	21441105	LL
140	1	21444189	22929283	CL
140	1	22929338	24145995	CC
140	1	24146235	29514615	CL
140	1	29515325	30427671	CC
140	2	1	6848419	CL
140	2	6848562	19698289	CC
140	3	1	5061441	LL
140	3	5061630	5963497	CL
140	3	5963880	7279083	CC
140	3	7279165	16922437	CL
140	3	16923166	19828325	LL
140	3	19831691	22046738	CL
140	3	22046873	23459830	CC
140	4	1	5224536	CL
140	4	5224810	12571395	LL
140	4	12571433	13510201	CL
140	4	13510364	18585056	LL
140	5	1	497837	CC
140	5	498005	1069862	CL
140	5	1070451	5857962	CC
140	5	5857999	6059106	CL
140	5	6059996	8197374	LL
140	5	8197938	18782738	CL
140	5	18783312	21134759	CC
140	5	21135151	24667070	CL
140	5	24667485	25722531	CC
140	5	25722960	26975502	CL
