108	1	1	1544496	CC
108	1	1544615	3923941	CL
108	1	3926710	7328297	CC
108	1	7329164	12581380	CL
108	1	12581751	18038421	LL
108	1	18039412	19043119	CL
108	1	19043833	21106721	LL
108	1	21107801	22606012	CL
108	1	22606279	24492695	LL
108	1	24493068	27466646	CL
108	1	27467089	29065286	LL
108	1	29065492	30427671	CL
108	2	1	7020301	CL
108	2	7020439	8329762	CC
108	2	8330815	9609162	CL
108	2	9610056	10196096	LL
108	2	10198218	10841653	CL
108	2	10841961	13386202	CC
108	2	13386245	17663241	CL
108	2	17664414	19070622	CC
108	2	19071319	19698289	CL
108	3	1	1222563	CL
108	3	1222725	22792586	LL
108	3	22794359	22809339	CL
108	3	22809424	23459830	CC
108	4	1	5153155	CC
108	4	5155796	10849186	CL
108	4	10849304	13068980	CC
108	4	13071554	13502615	CL
108	4	13502666	18585056	LL
108	5	1	3578900	CL
108	5	3579175	6234061	LL
108	5	6234351	7703584	CL
108	5	7703604	16212102	CC
108	5	16212223	18106742	CL
108	5	18111804	25048722	LL
108	5	25048837	26975502	CL
