130	1	1	464103	CC
130	1	464909	2664489	CL
130	1	2664691	8965939	LL
130	1	8966237	9458756	CL
130	1	9459155	10262630	CC
130	1	10263200	17370260	CL
130	1	17370440	17824290	CC
130	1	17824396	26742043	CL
130	1	26742071	29561372	LL
130	1	29561900	29809584	CL
130	1	29809760	30427671	CC
130	2	1	5717609	CL
130	2	5717650	7708045	LL
130	2	7709243	11108326	CL
130	2	11108455	15960830	CC
130	2	15960892	19698289	CL
130	3	1	6610757	LL
130	3	6616262	21002335	CL
130	3	21002646	22922674	LL
130	3	22923009	23459830	CL
130	4	1	10687766	CL
130	4	10688536	11971612	CC
130	4	11971627	13236873	CL
130	4	13239875	14094606	LL
130	4	14094819	18585056	CL
130	5	1	1727924	CL
130	5	1727963	3501119	LL
130	5	3502268	5185423	CL
130	5	5186337	5651760	LL
130	5	5651792	8891042	CL
130	5	8894881	14932713	CC
130	5	14933253	16844812	CL
130	5	16844937	22187550	LL
130	5	22187643	24932541	CL
130	5	24933647	26757171	LL
130	5	26757636	26975502	CL
