132	1	1	6792945	CC
132	1	6793110	8964684	CL
132	1	8966237	12184393	LL
132	1	12184460	13117647	CL
132	1	13118652	18125323	CC
132	1	18125481	19079978	CL
132	1	19080073	20727164	LL
132	1	20728886	26555298	CL
132	1	26555868	27663697	CC
132	1	27664173	28855290	CL
132	1	28855811	29406152	LL
132	1	29407472	30427671	CL
132	2	1	8567408	CC
132	2	8567922	15276064	CL
132	2	15276627	17242489	LL
132	2	17242840	17501492	CL
132	2	17503121	19698289	CC
132	3	1	663008	CL
132	3	665144	2893595	CC
132	3	2893994	20377670	CL
132	3	20378001	23459830	LL
132	4	1	10116672	LL
132	4	10116746	11892908	CL
132	4	11893282	13384059	LL
132	4	13384119	14245965	CL
132	4	14245991	15511604	LL
132	4	15511689	16664435	CL
132	4	16664799	18585056	LL
132	5	1	1907415	CL
132	5	1908464	2623157	LL
132	5	2623365	2687659	CL
132	5	2687669	5262602	CC
132	5	5262676	6980762	CL
132	5	6980991	9651369	CC
132	5	9651398	18728808	CL
132	5	18729173	20293412	CC
132	5	20293583	22215557	CL
132	5	22215648	23895347	CC
132	5	23895497	25666612	CL
132	5	25666715	26975502	LL
