102	1	1	6875102	CL
102	1	6875633	11595342	CC
102	1	11596047	30427671	CL
102	2	1	7806473	CC
102	2	7806798	12371872	CL
102	2	12372026	13799790	LL
102	2	13801325	15830990	CL
102	2	15831199	17578173	CC
102	2	17578311	19698289	CL
102	3	1	2950078	CL
102	3	2950187	16110427	LL
102	3	16111390	21196133	CL
102	3	21200289	23459830	LL
102	4	1	1429414	LL
102	4	1434697	1434697	CL
102	4	1435093	9061888	CC
102	4	9062232	18585056	CL
102	5	1	3347339	LL
102	5	3347426	6473161	CL
102	5	6473630	16022781	LL
102	5	16022980	18380750	CL
102	5	18381766	22188545	LL
102	5	22188572	23758760	CL
102	5	23761047	26975502	CC
