116	1	1	4618952	CL
116	1	4618969	10941545	CC
116	1	10941771	25987583	CL
116	1	25988036	27119423	CC
116	1	27119937	30427671	CL
116	2	1	2266934	CL
116	2	2267046	12869964	CC
116	2	12870536	12870536	CL
116	2	12871471	19698289	LL
116	3	1	893010	CL
116	3	893892	2540338	LL
116	3	2540736	6720168	CL
116	3	6721119	9910351	LL
116	3	9911537	20235371	CL
116	3	20235503	21281247	CC
116	3	21281281	21281281	CL
116	3	21281329	23459830	LL
116	4	1	1029411	LL
116	4	1029563	8929941	CL
116	4	8930251	11629661	LL
116	4	11629914	18585056	CL
116	5	1	931160	LL
116	5	931256	3132455	CL
116	5	3132617	5019211	LL
116	5	5020894	5022799	CL
116	5	5025134	6457788	CC
116	5	6458759	6590753	CL
116	5	6590923	7177704	LL
116	5	7177847	8422501	CL
116	5	8422681	9013617	LL
116	5	9013823	9015384	CL
116	5	9016643	21853651	CC
116	5	21854017	23093651	CL
116	5	23093764	25095160	CC
116	5	25095271	26037803	CL
116	5	26037909	26975502	LL
