117	1	1	2139174	CL
117	1	2139615	4896502	CC
117	1	4896924	7142135	CL
117	1	7142380	8655976	CC
117	1	8656285	10214544	CL
117	1	10263200	22299503	CC
117	1	22301842	22820019	CL
117	1	22820590	26336429	LL
117	1	26336807	29273524	CL
117	1	29276254	30427671	LL
117	2	1	9556547	CC
117	2	9556583	12152194	CL
117	2	12152234	14687135	CC
117	2	14687166	14687166	CL
117	2	14687296	15688184	LL
117	2	15689268	19698289	CL
117	3	1	1453632	LL
117	3	1453840	2539447	CL
117	3	2539788	9835545	LL
117	3	9835621	10775317	CL
117	3	10777435	16805133	CC
117	3	16805202	18797009	CL
117	3	18797013	20355938	CC
117	3	20356729	20895270	CL
117	3	20898323	23459830	LL
117	4	1	5232222	CL
117	4	5235324	8353130	CC
117	4	8354954	10479878	CL
117	4	10480305	13441898	CC
117	4	13442574	15861312	CL
117	4	15862088	17874494	LL
117	4	17874586	18585056	CL
117	5	1	3181179	CC
117	5	3181236	16747920	CL
117	5	16748253	21619340	CC
117	5	21619683	21898750	CL
117	5	21899688	26975502	LL
