2198380	1	1	140713	LL
2198380	1	146182	266943	CL
2198380	1	267251	727526	CC
2198380	1	727639	1962084	CL
2198380	1	1963020	4743412	LL
2198380	1	4744225	5763541	CL
2198380	1	5764127	9853328	CC
2198380	1	9853371	18920464	CL
2198380	1	18956064	19796897	CC
2198380	1	19797093	20746406	CL
2198380	1	20747072	30427671	LL
2198380	2	1	388111	LL
2198380	2	388152	610935	CL
2198380	2	611041	5975736	CC
2198380	2	5975825	11947022	CL
2198380	2	11947183	16119667	CC
2198380	2	16119764	16582019	CL
2198380	2	16582132	17447015	CC
2198380	2	17447471	19369713	CL
2198380	2	19373763	19698289	LL
2198380	3	1	572296	CL
2198380	3	574957	1354238	LL
2198380	3	1354523	5294903	CL
2198380	3	5307479	11106273	CC
2198380	3	11106349	14702425	CL
2198380	3	14703309	16882469	LL
2198380	3	16882474	21337169	CL
2198380	3	21337316	22392111	CC
2198380	3	22392706	23459830	CL
2198380	4	1	9291668	CL
2198380	4	9291725	12376204	LL
2198380	4	12377920	18485336	CL
2198380	4	18486752	18585056	LL
2198380	5	1	513637	CL
2198380	5	514589	2198956	CC
2198380	5	2199503	3048777	CL
2198380	5	3048902	4166143	CC
2198380	5	4167752	6952206	CL
2198380	5	6952318	9144555	CC
2198380	5	9144572	17766425	CL
2198380	5	17766603	18530602	CC
2198380	5	18530728	22887622	CL
2198380	5	22887858	25180333	LL
2198380	5	25181122	26004765	CL
2198380	5	26004922	26975502	CC
