2198371	1	1	3694480	LL
2198371	1	3698900	4648432	CL
2198371	1	4649385	6334829	LL
2198371	1	6335637	7372185	CL
2198371	1	7373557	7991430	CC
2198371	1	7993233	10214464	CL
2198371	1	10214480	10726465	LL
2198371	1	10738411	25225683	CL
2198371	1	25226372	26605721	CC
2198371	1	26606146	29177410	CL
2198371	1	29178311	30275405	CC
2198371	1	30275837	30427671	CL
2198371	2	1	304039	CL
2198371	2	305712	7749605	CC
2198371	2	7749690	8496281	CL
2198371	2	8497058	19698289	LL
2198371	3	1	163598	CL
2198371	3	164137	3698919	CC
2198371	3	3699777	19181118	CL
2198371	3	19182056	20801046	CC
2198371	3	20801537	23346979	CL
2198371	3	23348303	23459830	CC
2198371	4	1	12072303	LL
2198371	4	12073672	12748920	CL
2198371	4	12749289	13873139	LL
2198371	4	13873149	14357462	CL
2198371	4	14359020	18585056	CC
2198371	5	1	331497	LL
2198371	5	332082	1128488	CL
2198371	5	1129275	4480396	CC
2198371	5	4480450	6362851	CL
2198371	5	6363083	13869301	CC
2198371	5	13869848	16930429	CL
2198371	5	16930874	23100287	LL
2198371	5	23119076	23696892	CL
2198371	5	23697430	26631361	CC
2198371	5	26634288	26975502	CL
