2198399	1	1	766916	LL
2198399	1	767816	1949449	CL
2198399	1	1950580	2756288	CC
2198399	1	2759388	7102546	CL
2198399	1	7102735	17527824	CC
2198399	1	17527909	20535227	CL
2198399	1	20535526	30336528	CC
2198399	1	30337457	30427671	CL
2198399	2	1	438758	CC
2198399	2	439457	1154662	CL
2198399	2	1155905	7565104	CC
2198399	2	7565115	8228696	CL
2198399	2	8229583	14943452	CC
2198399	2	14943895	16342301	CL
2198399	2	16346933	17574572	CC
2198399	2	17574584	19698289	CL
2198399	3	1	110693	CC
2198399	3	112807	267170	CL
2198399	3	267315	1386425	LL
2198399	3	1386897	2941438	CL
2198399	3	2941888	3351482	LL
2198399	3	3352190	3625191	CL
2198399	3	3625377	9041991	CC
2198399	3	9042189	17590441	CL
2198399	3	17590969	19982357	LL
2198399	3	19982393	22321487	CL
2198399	3	22321738	23459830	CC
2198399	4	1	6750197	LL
2198399	4	6750253	13385077	CL
2198399	4	13386474	13981691	LL
2198399	4	13983005	14435898	CL
2198399	4	14436047	16099001	CC
2198399	4	16100045	17541342	CL
2198399	4	17543778	18585056	CC
2198399	5	1	3465069	CL
2198399	5	3465395	4278559	CC
2198399	5	4278697	4351702	CL
2198399	5	4352548	8336938	LL
2198399	5	8337159	16841688	CL
2198399	5	16841823	18726591	CC
2198399	5	18726677	19907633	CL
2198399	5	19908195	26503898	CC
2198399	5	26504091	26975502	CL
