2198368	1	1	182057	CC
2198368	1	183623	500039	CL
2198368	1	502177	18363120	LL
2198368	1	18363328	19243492	CL
2198368	1	19243842	27437668	CC
2198368	1	27437846	28233122	CL
2198368	1	28233208	30427671	CC
2198368	2	1	7153109	CL
2198368	2	7153215	9561424	LL
2198368	2	9561733	14285805	CL
2198368	2	14285847	17869302	LL
2198368	2	17874213	18570319	CL
2198368	2	18570474	19698289	CC
2198368	3	1	843331	CL
2198368	3	843687	2576678	LL
2198368	3	2577096	5156322	CL
2198368	3	5165948	5643426	CC
2198368	3	5643532	6407205	CL
2198368	3	6407654	17596283	CC
2198368	3	17597940	18599868	CL
2198368	3	18607976	20072271	CC
2198368	3	20072455	23459830	CL
2198368	4	1	742192	CL
2198368	4	742444	10465170	LL
2198368	4	10465452	13676843	CL
2198368	4	13677531	18585056	CC
2198368	5	1	4813760	LL
2198368	5	4815209	6338284	CL
2198368	5	6339070	8027348	LL
2198368	5	8027972	14219945	CL
2198368	5	14221596	26975502	LL
