2198359	1	1	549671	LL
2198359	1	560551	7693014	CL
2198359	1	7693392	19210413	LL
2198359	1	19211646	24898017	CL
2198359	1	24898194	25550178	LL
2198359	1	25554531	30427671	CL
2198359	2	1	10282177	LL
2198359	2	10282231	11127154	CL
2198359	2	11128073	16516347	CC
2198359	2	16517050	17314697	CL
2198359	2	17320860	19698289	LL
2198359	3	1	2042983	CL
2198359	3	2045603	2851449	CC
2198359	3	2852501	2958504	CL
2198359	3	2961943	4943817	LL
2198359	3	4943857	5768785	CL
2198359	3	5770812	6547943	LL
2198359	3	6567142	6567142	CL
2198359	3	6567387	19262224	CC
2198359	3	19263957	20301493	CL
2198359	3	20303100	22778589	LL
2198359	3	22778637	22783739	CL
2198359	3	22784169	23346087	CC
2198359	3	23346975	23459830	CL
2198359	4	1	7636735	LL
2198359	4	7636775	11236269	CL
2198359	4	11236459	12199301	LL
2198359	4	12199716	15726162	CL
2198359	4	15727491	17515861	LL
2198359	4	17517709	18585056	CL
2198359	5	1	572518	CL
2198359	5	572597	4984425	CC
2198359	5	4984442	8669243	CL
2198359	5	8669501	9836381	CC
2198359	5	9837459	18584563	CL
2198359	5	18585901	21320260	LL
2198359	5	21320395	22884685	CL
2198359	5	22885005	25736558	CC
2198359	5	25736877	26975502	CL
