2198349	1	1	129841	CL
2198349	1	135853	2359389	CC
2198349	1	2359431	7075147	CL
2198349	1	7075177	12126970	CC
2198349	1	12128375	20303055	CL
2198349	1	20303732	23872864	LL
2198349	1	23874151	25734816	CL
2198349	1	25734913	29444308	LL
2198349	1	29444662	30427671	CL
2198349	2	1	6353755	LL
2198349	2	6354107	13195264	CL
2198349	2	13201321	15995564	CC
2198349	2	15996112	19698289	CL
2198349	3	1	65970	CL
2198349	3	66420	1167730	CC
2198349	3	1167933	5830132	CL
2198349	3	5832136	19418809	CC
2198349	3	19418939	21282314	CL
2198349	3	21282765	22005485	LL
2198349	3	22005874	23459830	CL
2198349	4	1	7667008	LL
2198349	4	7667570	8836982	CL
2198349	4	8839392	11746675	LL
2198349	4	11750149	12825155	CL
2198349	4	12826296	14249502	LL
2198349	4	14249546	18585056	CL
2198349	5	1	908767	CL
2198349	5	909346	2840553	CC
2198349	5	2847703	6908701	CL
2198349	5	6908876	9620887	CC
2198349	5	9621011	26975502	CL
