2198390	1	1	1496445	CC
2198390	1	1496606	2852039	CL
2198390	1	2857210	8109663	LL
2198390	1	8111075	17812166	CL
2198390	1	17818396	19204163	CC
2198390	1	19204379	21765611	CL
2198390	1	21765850	26388439	LL
2198390	1	26388694	28190128	CL
2198390	1	28191967	28739401	LL
2198390	1	28745359	29493669	CL
2198390	1	29494118	30427671	LL
2198390	2	1	8434110	CC
2198390	2	8434699	13376706	CL
2198390	2	13377266	14499776	LL
2198390	2	14500577	15773767	CL
2198390	2	15774043	16598819	LL
2198390	2	16599493	19698289	CL
2198390	3	1	4041651	LL
2198390	3	4042338	4103514	CL
2198390	3	4103823	6145746	CC
2198390	3	6145916	6731380	CL
2198390	3	6738931	7914000	LL
2198390	3	7915894	9866655	CL
2198390	3	9872213	20132664	CC
2198390	3	20133449	21045206	CL
2198390	3	21048940	23459830	CC
2198390	4	1	7737093	LL
2198390	4	7737143	8858532	CL
2198390	4	8859305	11923017	LL
2198390	4	11924560	12132235	CL
2198390	4	12133445	18364472	CC
2198390	4	18374857	18585056	CL
2198390	5	1	1833955	CC
2198390	5	1868216	8110578	CL
2198390	5	8112033	24726416	CC
2198390	5	24726679	26975502	CL
