2198370	1	1	1529403	LL
2198370	1	1529544	8431217	CL
2198370	1	8431404	9557535	CC
2198370	1	9559074	10378887	CL
2198370	1	10379838	16642782	LL
2198370	1	16642983	17530157	CL
2198370	1	17530209	17534966	CC
2198370	1	19517098	19524220	LL
2198370	1	19524377	23984548	CL
2198370	1	23985211	26010408	LL
2198370	1	26010815	27404519	CL
2198370	1	27410156	28222402	CC
2198370	1	28222851	30427671	CL
2198370	2	1	7807723	CC
2198370	2	7807889	14692748	CL
2198370	2	14693138	19698289	CC
2198370	3	1	1121465	CL
2198370	3	1122294	2442206	LL
2198370	3	2444719	6651772	CL
2198370	3	6652527	10327072	CC
2198370	3	10327259	23459830	CL
2198370	4	1	12696335	CL
2198370	4	12697546	17974670	CC
2198370	4	17975578	18585056	CL
2198370	5	1	5303736	CL
2198370	5	5304228	9658583	CC
2198370	5	9658917	13357479	CL
2198370	5	13361841	16152945	LL
2198370	5	16153361	17571031	CL
2198370	5	17571127	24445533	LL
2198370	5	24446337	26975502	CL
