2198364	1	1	582876	CL
2198364	1	583717	2689107	LL
2198364	1	2693300	3585199	CL
2198364	1	3585703	6101947	CC
2198364	1	6102444	8972918	CL
2198364	1	8973727	9941497	CC
2198364	1	9942962	10968053	CL
2198364	1	10968170	13030601	CC
2198364	1	13035737	30427671	CL
2198364	2	1	10998120	LL
2198364	2	11000076	13778061	CL
2198364	2	13778924	14681210	LL
2198364	2	14681328	16368955	CL
2198364	2	16369471	17835505	LL
2198364	2	17837541	19291719	CL
2198364	2	19292493	19698289	CC
2198364	3	1	1762083	LL
2198364	3	1767218	17848007	CL
2198364	3	17848251	23295076	CC
2198364	3	23295084	23459830	CL
2198364	4	1	11175327	LL
2198364	4	11175378	13613792	CL
2198364	4	13614144	17952141	CC
2198364	4	17952511	18585056	CL
2198364	5	1	904609	CL
2198364	5	905665	3363332	LL
2198364	5	3363660	5524623	CL
2198364	5	5524837	7271121	LL
2198364	5	7271557	7967914	CL
2198364	5	7968157	16122680	LL
2198364	5	16122851	16588695	CL
2198364	5	16588791	17383037	CC
2198364	5	17383093	17729088	CL
2198364	5	17729522	18959419	LL
2198364	5	18959446	19219884	CL
2198364	5	19219967	22094158	LL
2198364	5	22100357	23086039	CL
2198364	5	23086269	25238539	CC
2198364	5	25239365	26975502	CL
