2198354	1	1	314437	CC
2198354	1	371972	2301293	CL
2198354	1	2303244	4709570	LL
2198354	1	4740751	20426920	CL
2198354	1	20427479	25474460	CC
2198354	1	25487354	28244381	CL
2198354	1	28244961	30427671	CC
2198354	2	1	8320637	CC
2198354	2	8321622	8540933	CL
2198354	2	8541036	10041198	LL
2198354	2	10041348	17779211	CL
2198354	2	17789107	19698289	LL
2198354	3	1	724595	CL
2198354	3	725640	4303092	CC
2198354	3	4303241	6855447	CL
2198354	3	6855584	8142193	CC
2198354	3	8142251	16284101	CL
2198354	3	16284129	20525845	LL
2198354	3	20526113	21759000	CL
2198354	3	21759458	23459830	CC
2198354	4	1	13086162	LL
2198354	4	13086833	18585056	CL
2198354	5	1	2279171	CL
2198354	5	2282868	5863681	CC
2198354	5	5863941	6315147	CL
2198354	5	6315716	19308962	LL
2198354	5	19310061	25064599	CL
2198354	5	25066558	26975502	LL
