2198398	1	1	267613	CL
2198398	1	267853	834962	CC
2198398	1	844413	4841041	CL
2198398	1	4841056	6860494	CC
2198398	1	6860609	8922466	CL
2198398	1	8922800	10680501	CC
2198398	1	10680615	18310652	CL
2198398	1	18311139	18838879	CC
2198398	1	18839446	23680436	CL
2198398	1	23680511	26886477	LL
2198398	1	26886805	28188894	CL
2198398	1	28189413	30084107	LL
2198398	1	30085695	30242682	CL
2198398	1	30242922	30427671	CC
2198398	2	1	10804156	LL
2198398	2	10805000	19698289	CL
2198398	3	1	5433338	LL
2198398	3	5433411	6814972	CL
2198398	3	6815017	15943973	LL
2198398	3	15944037	19908365	CL
2198398	3	19909659	20868664	LL
2198398	3	20868796	22503098	CL
2198398	3	22503267	23459830	CC
2198398	4	1	12028935	LL
2198398	4	12028948	18531527	CL
2198398	4	18531796	18585056	LL
2198398	5	1	46796	LL
2198398	5	46942	1343480	CL
2198398	5	1343884	2897676	CC
2198398	5	2900007	4153601	CL
2198398	5	4153818	5131619	LL
2198398	5	5132216	6968966	CL
2198398	5	6969288	13833982	LL
2198398	5	13834034	22954179	CL
2198398	5	22954982	26975502	CC
