2198388	1	1	266733	LL
2198388	1	266846	2613733	CL
2198388	1	2614938	8662123	LL
2198388	1	8663317	20569278	CL
2198388	1	20572550	23500786	CC
2198388	1	23501264	29337589	CL
2198388	1	29338198	30427671	CC
2198388	2	1	10427953	CL
2198388	2	10429019	19698289	CC
2198388	3	1	1057060	CL
2198388	3	1057150	5124565	LL
2198388	3	5135037	7434726	CL
2198388	3	7435223	9605333	LL
2198388	3	9605727	17092468	CL
2198388	3	17093256	21261922	CC
2198388	3	21262072	23459830	CL
2198388	4	1	7191047	LL
2198388	4	7192642	18585056	CL
2198388	5	1	1401446	LL
2198388	5	1403981	5159162	CL
2198388	5	5159833	10163714	CC
2198388	5	10164164	18966293	CL
2198388	5	18966398	21362818	LL
2198388	5	21363174	22771754	CL
2198388	5	22771965	23226975	CC
2198388	5	23227481	23783935	CL
2198388	5	23784048	25361098	LL
2198388	5	25362451	26975502	CL
