2198345	1	1	782467	CL
2198345	1	783309	8962423	LL
2198345	1	8964076	10713602	CL
2198345	1	10714002	16435597	LL
2198345	1	16437421	28599244	CL
2198345	1	28599626	29440407	LL
2198345	1	29440624	29836452	CL
2198345	1	29838483	30427671	CC
2198345	2	1	8321929	CL
2198345	2	8322640	9534928	LL
2198345	2	9534997	11128929	CL
2198345	2	11129072	11945702	CC
2198345	2	11946537	14853882	CL
2198345	2	14854216	16133629	LL
2198345	2	16134796	18194574	CL
2198345	2	18194693	19698289	CC
2198345	3	1	5079992	CL
2198345	3	5124565	7786504	CC
2198345	3	7787181	8547553	CL
2198345	3	8547650	9970023	CC
2198345	3	9971356	21715632	CL
2198345	3	21715788	23459830	CC
2198345	4	1	8058079	CL
2198345	4	8058563	13056435	LL
2198345	4	13058907	18553773	CL
2198345	4	18554074	18585056	LL
2198345	5	1	1995499	CC
2198345	5	1995619	4622814	CL
2198345	5	4623082	6145857	LL
2198345	5	6148011	7218301	CL
2198345	5	7218705	9518242	LL
2198345	5	9518692	15217999	CL
2198345	5	15219574	26975502	CC
