2198389	1	1	1906923	CL
2198389	1	1907517	6108995	LL
2198389	1	6109115	7700967	CL
2198389	1	7701068	8912772	LL
2198389	1	8912860	10030093	CL
2198389	1	10031164	10585963	LL
2198389	1	10586569	18565516	CL
2198389	1	18566181	20917419	LL
2198389	1	20917447	23808038	CL
2198389	1	23808341	25457003	LL
2198389	1	25457906	26293847	CL
2198389	1	26293998	28678743	CC
2198389	1	28707111	30427671	CL
2198389	2	1	7514637	CC
2198389	2	7514818	11001897	CL
2198389	2	11010953	15475323	LL
2198389	2	15477180	15563503	CL
2198389	2	15563987	19698289	CC
2198389	3	1	149847	CC
2198389	3	149901	1314464	CL
2198389	3	1315008	5253129	CC
2198389	3	5254901	5294903	CL
2198389	3	5307479	6304855	LL
2198389	3	6306791	7628819	CL
2198389	3	7628978	18802435	LL
2198389	3	18803084	19287944	CL
2198389	3	19291306	20778533	LL
2198389	3	20780090	22960009	CL
2198389	3	22960711	23459830	CC
2198389	4	1	11399326	LL
2198389	4	11399524	11972353	CL
2198389	4	11972404	18585056	LL
2198389	5	1	582600	CC
2198389	5	582631	1704659	CL
2198389	5	1704886	2864625	LL
2198389	5	2874908	4742921	CL
2198389	5	4744566	5393383	LL
2198389	5	5394911	14301164	CL
2198389	5	14301911	21050691	CC
2198389	5	21050875	25880741	CL
2198389	5	25881387	26532282	CC
2198389	5	26533478	26975502	CL
