2198381	1	1	116183	CL
2198381	1	117223	637916	LL
2198381	1	637952	1382716	CL
2198381	1	1423007	6359187	LL
2198381	1	6361020	7540910	CL
2198381	1	7541670	9487456	CC
2198381	1	9495548	13997983	CL
2198381	1	13998351	15994325	CC
2198381	1	15994396	17955008	CL
2198381	1	17958189	18866149	LL
2198381	1	18866301	20483834	CL
2198381	1	20485869	21354615	LL
2198381	1	21354727	26798060	CL
2198381	1	26798146	30319504	CC
2198381	1	30321045	30427671	CL
2198381	2	1	13463086	CL
2198381	2	13463325	13914499	CC
2198381	2	13915360	19698289	CL
2198381	3	1	46278	CC
2198381	3	46600	3309058	CL
2198381	3	3309393	4011440	LL
2198381	3	4015474	5152064	CL
2198381	3	5154406	7215022	CC
2198381	3	7216079	7561351	CL
2198381	3	7562773	17400068	LL
2198381	3	17400126	23459830	CL
2198381	4	1	6718712	LL
2198381	4	6718740	18585056	CL
2198381	5	1	3695516	CL
2198381	5	3695895	4593603	LL
2198381	5	4595868	6366319	CL
2198381	5	6366936	7386535	CC
2198381	5	7386923	18133464	CL
2198381	5	18134522	21973716	CC
2198381	5	21974180	23520944	CL
2198381	5	23521872	24662913	CC
2198381	5	24663060	26975502	CL
