2198348	1	1	2661372	CL
2198348	1	2661864	3679021	CC
2198348	1	3679682	4504194	CL
2198348	1	4504817	4966392	CC
2198348	1	4967219	6642322	CL
2198348	1	6642400	21184246	CC
2198348	1	21184371	24846283	CL
2198348	1	24848279	26040721	CC
2198348	1	26041528	26351806	CL
2198348	1	26351924	30427671	LL
2198348	2	1	1769598	CC
2198348	2	1769796	14329339	CL
2198348	2	14329475	14855153	LL
2198348	2	14855620	17461933	CL
2198348	2	17463408	19084046	LL
2198348	2	19084721	19698289	CL
2198348	3	1	736775	CL
2198348	3	737676	2520461	LL
2198348	3	2520825	4162677	CL
2198348	3	4166405	4797029	CC
2198348	3	4799588	23459830	CL
2198348	4	1	9969852	LL
2198348	4	9970256	12121530	CL
2198348	4	12121536	17995857	LL
2198348	4	17998829	18585056	CL
2198348	5	1	823771	LL
2198348	5	823906	2645905	CL
2198348	5	2646067	3836395	CC
2198348	5	3841919	4461399	CL
2198348	5	4463256	4987051	LL
2198348	5	4988197	8365209	CL
2198348	5	8367481	15330111	CC
2198348	5	15330139	16336258	CL
2198348	5	16336887	16830961	CC
2198348	5	16831421	19693732	CL
2198348	5	19700309	22506975	LL
2198348	5	22507720	26975502	CL
